3.9855 	INFO 	Loaded monitor calibration from ['2021_12_01 18:33']
13.5499 	EXP 	slider_2: markerPos = 0.8148148148148149
13.5637 	EXP 	slider_2: markerPos = 0.8148148148148149
13.5718 	EXP 	slider_2: markerPos = 0.8148148148148149
13.5794 	EXP 	slider_2: markerPos = 0.8148148148148149
13.5892 	EXP 	slider_2: markerPos = 0.8148148148148149
13.5974 	EXP 	slider_2: markerPos = 0.8518518518518516
13.6057 	EXP 	slider_2: markerPos = 0.925925925925926
13.6147 	EXP 	slider_2: markerPos = 1.0740740740740742
13.6258 	EXP 	slider_2: markerPos = 1.2222222222222223
13.6338 	EXP 	slider_2: markerPos = 1.5185185185185186
13.6420 	EXP 	slider_2: markerPos = 1.5925925925925926
13.6512 	EXP 	slider_2: markerPos = 1.7777777777777777
13.6593 	EXP 	slider_2: markerPos = 1.8888888888888888
13.6670 	EXP 	slider_2: markerPos = 1.962962962962963
13.6756 	EXP 	slider_2: markerPos = 2.074074074074074
13.6876 	EXP 	slider_2: markerPos = 2.185185185185185
13.6970 	EXP 	slider_2: markerPos = 2.4074074074074074
13.7086 	EXP 	slider_2: markerPos = 2.5185185185185186
13.7168 	EXP 	slider_2: markerPos = 2.5925925925925926
13.7246 	EXP 	slider_2: markerPos = 2.7037037037037037
13.7349 	EXP 	slider_2: markerPos = 2.7777777777777777
13.7434 	EXP 	slider_2: markerPos = 2.814814814814815
13.7513 	EXP 	slider_2: markerPos = 2.888888888888889
13.7600 	EXP 	slider_2: markerPos = 2.925925925925926
13.7715 	EXP 	slider_2: markerPos = 2.962962962962963
13.7793 	EXP 	slider_2: markerPos = 3.0
13.7920 	EXP 	slider_2: markerPos = 3.037037037037037
13.8012 	EXP 	slider_2: markerPos = 3.074074074074074
13.8080 	EXP 	slider_2: markerPos = 3.074074074074074
13.8198 	EXP 	slider_2: markerPos = 3.148148148148148
13.8317 	EXP 	slider_2: markerPos = 3.259259259259259
13.8406 	EXP 	slider_2: markerPos = 3.2962962962962963
13.8497 	EXP 	slider_2: markerPos = 3.4814814814814814
13.8567 	EXP 	slider_2: markerPos = 3.5925925925925926
13.8681 	EXP 	slider_2: markerPos = 3.5925925925925926
13.8762 	EXP 	slider_2: markerPos = 3.6296296296296298
13.8843 	EXP 	slider_2: markerPos = 3.6666666666666665
13.8965 	EXP 	slider_2: markerPos = 3.7037037037037037
13.9042 	EXP 	slider_2: markerPos = 3.7037037037037037
13.9167 	EXP 	slider_2: markerPos = 3.7037037037037037
13.9249 	EXP 	slider_2: markerPos = 3.814814814814815
13.9379 	EXP 	slider_2: markerPos = 3.925925925925926
13.9466 	EXP 	slider_2: markerPos = 4.0
13.9586 	EXP 	slider_2: markerPos = 4.037037037037037
13.9666 	EXP 	slider_2: markerPos = 4.074074074074074
13.9749 	EXP 	slider_2: markerPos = 4.074074074074074
13.9860 	EXP 	slider_2: markerPos = 4.111111111111111
13.9945 	EXP 	slider_2: markerPos = 4.111111111111111
14.0070 	EXP 	slider_2: markerPos = 4.111111111111111
14.0151 	EXP 	slider_2: markerPos = 4.111111111111111
14.0277 	EXP 	slider_2: markerPos = 4.148148148148148
14.0358 	EXP 	slider_2: markerPos = 4.222222222222222
14.0438 	EXP 	slider_2: markerPos = 4.2592592592592595
14.0557 	EXP 	slider_2: markerPos = 4.2592592592592595
14.0640 	EXP 	slider_2: markerPos = 4.296296296296296
14.0765 	EXP 	slider_2: markerPos = 4.333333333333333
14.0842 	EXP 	slider_2: markerPos = 4.37037037037037
14.0926 	EXP 	slider_2: markerPos = 4.37037037037037
14.1045 	EXP 	slider_2: markerPos = 4.37037037037037
14.1125 	EXP 	slider_2: markerPos = 4.37037037037037
14.1220 	EXP 	slider_2: markerPos = 4.407407407407407
14.1311 	EXP 	slider_2: markerPos = 4.444444444444445
14.1399 	EXP 	slider_2: markerPos = 4.555555555555555
14.1482 	EXP 	slider_2: markerPos = 4.62962962962963
14.1590 	EXP 	slider_2: markerPos = 4.62962962962963
14.1682 	EXP 	slider_2: markerPos = 4.703703703703704
14.1751 	EXP 	slider_2: markerPos = 4.703703703703704
14.1834 	EXP 	slider_2: markerPos = 4.703703703703704
14.1933 	EXP 	slider_2: markerPos = 4.703703703703704
14.2013 	EXP 	slider_2: markerPos = 4.703703703703704
14.2108 	EXP 	slider_2: markerPos = 4.703703703703704
14.2221 	EXP 	slider_2: markerPos = 4.703703703703704
14.2295 	EXP 	slider_2: markerPos = 4.703703703703704
14.2368 	EXP 	slider_2: markerPos = 4.703703703703704
14.2457 	EXP 	slider_2: markerPos = 4.703703703703704
14.2571 	EXP 	slider_2: markerPos = 4.703703703703704
14.2647 	EXP 	slider_2: markerPos = 4.703703703703704
14.2724 	EXP 	slider_2: markerPos = 4.703703703703704
14.2848 	EXP 	slider_2: markerPos = 4.703703703703704
14.2924 	EXP 	slider_2: markerPos = 4.703703703703704
14.3000 	EXP 	slider_2: markerPos = 4.703703703703704
14.3080 	EXP 	slider_2: markerPos = 4.703703703703704
14.3196 	EXP 	slider_2: markerPos = 4.703703703703704
14.3272 	EXP 	slider_2: markerPos = 4.703703703703704
14.3351 	EXP 	slider_2: markerPos = 4.703703703703704
14.3478 	EXP 	slider_2: markerPos = 4.703703703703704
14.3565 	EXP 	slider_2: markerPos = 4.703703703703704
14.3681 	EXP 	slider_2: markerPos = 4.703703703703704
14.3759 	EXP 	slider_2: markerPos = 4.703703703703704
14.3847 	EXP 	slider_2: markerPos = 4.703703703703704
14.3962 	EXP 	slider_2: markerPos = 4.703703703703704
14.4041 	EXP 	slider_2: markerPos = 4.703703703703704
14.4117 	EXP 	slider_2: markerPos = 4.703703703703704
14.4236 	EXP 	slider_2: markerPos = 4.703703703703704
14.4309 	EXP 	slider_2: markerPos = 4.703703703703704
14.4384 	EXP 	slider_2: markerPos = 4.703703703703704
14.4465 	EXP 	slider_2: markerPos = 4.703703703703704
14.4587 	EXP 	slider_2: markerPos = 4.703703703703704
14.4662 	EXP 	slider_2: markerPos = 4.703703703703704
14.4745 	EXP 	slider_2: markerPos = 4.703703703703704
14.4874 	EXP 	slider_2: markerPos = 4.703703703703704
14.4959 	DATA 	Mouse:  Left button up, pos=(947,586)
14.4971 	EXP 	slider_2: markerPos = 4.703703703703704
14.5079 	EXP 	slider_2: markerPos = 4.703703703703704
15.2522 	DATA 	Keypress: escape
15.6503 	EXP 	window1: mouseVisible = True
15.6506 	DEBUG 	Saving data for FaceAttractiveness ExperimentHandler
15.6524 	INFO 	saved data to C:\Users\annak\Documents\GitHub\faceattractiveness_lesion\data/_FaceAttractiveness_2023-04-05_19h44.23.334.psydat
15.6534 	INFO 	saved data to 'C:\\Users\\annak\\Documents\\GitHub\\faceattractiveness_lesion\\data/_FaceAttractiveness_2023-04-05_19h44.23.334.csv'
