faceImages,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,faceQuestions.thisRepN,faceQuestions.thisTrialN,faceQuestions.thisN,faceQuestions.thisIndex,faceImages_q,ques_instr.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,slider_rad_therapy.started,text_rad_therapy.started,slider_surgery.started,text_surgery.started,image.started,mouse_6.started,slider_rad_therapy.response,slider_rad_therapy.rt,slider_surgery.response,slider_surgery.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,mouse_6.clicked_name,instrBlock.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,face_image.started,slider_treatment_surgery.started,NextBu.started,slider_treatment_radiation.started,text_treatment_surgery.started,text_treatment_radiation.started,mouse_5.started,slider_treatment_surgery.response,slider_treatment_surgery.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,slider_treatment_radiation.response,slider_treatment_radiation.rt,ITI,text.started,text.stopped,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,8.725959299999886,0.4992822999993223,[-0.15],[0.032407407407407406],[1],[0],[0],[0.04379400000016176],['ques_instr'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
,,,,,,,,,,,,,,,,,,,9.312323400000423,9.312323400000423,9.312323400000423,9.312323400000423,9.312323400000423,0.0018963000002258923,2.2925925925925927,1.3706390999996074,3.7185185185185183,2.3655561000005036,"[-0.17685185185185184, 0.17962962962962964, 0.6712962962962963]","[0.10462962962962963, -0.2935185185185185, -0.3972222222222222]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.246574600000713, 2.2368022000000565, 3.9493710000006104]",['image'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.23756289999983,0.5021498000005522,0.04722222222222222,-0.11018518518518519,1,0,0,instrBlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\NASALTIP_087_M_M_N_A.png,0,0,0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1470874000006,14.438269700000092,14.438269700000092,14.438269700000092,14.438269700000092,14.438269700000092,0.3082724000005328,54.629629629629626,1.4118608999997377,0.004629629629629629,-0.4305555555555556,1,0,0,NextBu,58.333333333333336,2.4275063999994018,0.9225207018842032,17.087158600000294,18.0140308,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LIP_CFD_WF_200_099_N.png,0,1,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0140308,18.311373399999866,18.311373399999866,18.311373399999866,18.311373399999866,18.311373399999866,0.3074944999998479,48.7962962962963,0.8926576000003479,0.009259259259259259,-0.44351851851851853,1,0,0,NextBu,45.27777777777778,1.3524456000004648,0.7020403983648811,19.70574360000046,20.41592649999984,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LIP_CFD_BM_234_172_N.png,0,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.41592649999984,20.714010400000006,20.714010400000006,20.714010400000006,20.714010400000006,20.714010400000006,0.3072260999997525,52.5,0.8588454000000638,0.030555555555555555,-0.42314814814814816,1,0,0,NextBu,51.01851851851852,1.4077085999997507,0.8085300226802682,22.149038999999902,22.96444640000027,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_035_M_F_N_A.png,0,3,3,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.96444640000027,23.264025100000254,23.264025100000254,23.264025100000254,23.264025100000254,23.264025100000254,0.30881959999987885,53.148148148148145,0.950360400000136,0.006481481481481481,-0.42685185185185187,1,0,0,NextBu,52.96296296296297,1.775141000000076,0.7505429578439757,25.031040800000483,25.7844113000001,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_WM_212_097_N.png,0,4,4,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7844113000001,26.075781100000313,26.075781100000313,26.075781100000313,26.075781100000313,26.075781100000313,0.30152539999926375,46.38888888888889,1.1875010000003385,-0.03888888888888889,-0.38796296296296295,1,0,0,NextBu,45.925925925925924,1.886666200000036,0.6059785449234834,27.975660200000675,28.590188400000443,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\FOREHEAD_CFD_LM_203_026_N.png,0,5,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.590188400000443,28.887678699999924,28.887678699999924,28.887678699999924,28.887678699999924,28.887678699999924,0.30741519999992306,47.5,0.956978799999888,-0.021296296296296296,-0.41388888888888886,1,0,0,NextBu,50.37037037037037,1.4981010000001334,0.5690515714646885,30.385420000000522,30.957129800000075,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\FOREHEAD_CFD_BM_234_172_N.png,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.957129800000075,31.250372100000277,31.250372100000277,31.250372100000277,31.250372100000277,31.250372100000277,0.3022922000000108,45.64814814814815,0.8938563000001523,-0.013888888888888888,-0.4064814814814815,1,0,0,NextBu,48.14814814814815,1.4581153999997696,0.5216045308655245,32.71190170000045,33.2418959000006,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LCHEEK_CFD_WF_250_167_N.png,0,7,7,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2418959000006,33.54019599999992,33.54019599999992,33.54019599999992,33.54019599999992,33.54019599999992,0.30690170000070793,46.38888888888889,0.851966000000175,-0.009259259259259259,-0.4148148148148148,1,0,0,NextBu,51.11111111111111,1.736439899999823,0.7265565950462868,35.2877454999998,36.0204732000002,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\NASALTIP_CFD_AM_233_236_N.png,0,8,8,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0204732000002,36.311114300000554,36.311114300000554,36.311114300000554,36.311114300000554,36.311114300000554,0.3012351999996099,45.925925925925924,0.6866032999996605,-0.030555555555555555,-0.4074074074074074,1,0,0,NextBu,51.66666666666667,1.3466693999998824,0.5580849019463467,37.62770679999994,38.1940783,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LIP_136_M_M_N_A.png,0,9,9,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1940783,38.49169419999998,38.49169419999998,38.49169419999998,38.49169419999998,38.49169419999998,0.30724670000017795,43.7037037037037,0.7670580999993035,0.003703703703703704,-0.4111111111111111,1,0,0,NextBu,51.2962962962963,1.2437177000001611,0.7083324005538508,39.73207580000053,40.44399920000069,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_LM_201_057_N.png,0,10,10,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44399920000069,40.74189519999982,40.74189519999982,40.74189519999982,40.74189519999982,40.74189519999982,0.30711090000022523,46.75925925925926,0.8015456000002814,0.016666666666666666,-0.41203703703703703,1,0,0,NextBu,55.74074074074073,1.3651786999998876,0.5089859374319194,42.04496050000034,42.5625026000007,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\FOREHEAD_CFD_WF_002_004_N.png,0,11,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5625026000007,42.86015380000026,42.86015380000026,42.86015380000026,42.86015380000026,42.86015380000026,0.3078771999998935,44.62962962962963,0.9014629000002969,-0.006481481481481481,-0.39444444444444443,1,0,0,NextBu,56.481481481481474,1.405171400000654,0.8020406867916818,44.17618070000026,44.985364400000435,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LCHEEK_CFD_WF_200_099_N.png,0,12,12,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.985364400000435,45.28289820000009,45.28289820000009,45.28289820000009,45.28289820000009,45.28289820000009,0.30668229999992036,42.03703703703704,0.8107853999999861,-0.02962962962962963,-0.3787037037037037,1,0,0,NextBu,54.629629629629626,1.3414799999991374,0.5149054683776171,46.676464600000145,47.19339930000024,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LIP_CFD_LM_201_057_N.png,0,13,13,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.19339930000024,47.49114559999998,47.49114559999998,47.49114559999998,47.49114559999998,47.49114559999998,0.30690190000041184,39.72222222222223,0.7452942999998413,0.03148148148148148,-0.41759259259259257,1,0,0,NextBu,60.092592592592595,1.2435691999999108,0.8902794061977365,48.70423680000022,49.60256130000016,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_AF_245_143_N.png,0,14,14,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.60256130000016,49.90039220000017,49.90039220000017,49.90039220000017,49.90039220000017,49.90039220000017,0.30730659999971977,41.48148148148148,0.8571240999999645,-0.011111111111111112,-0.37407407407407406,1,0,0,NextBu,49.72222222222222,2.1722429999999804,0.867544978394748,51.995525799999996,52.86837780000042,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\FOREHEAD_CFD_WM_212_097_N.png,0,15,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.86837780000042,53.16492130000006,53.16492130000006,53.16492130000006,53.16492130000006,53.16492130000006,0.3073632000005091,45.83333333333333,0.9400535000004311,0.023148148148148147,-0.3907407407407407,1,0,0,NextBu,54.166666666666664,1.5211035000002084,0.725716408659643,54.64840210000057,55.38103090000004,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\FOREHEAD_CFD_WF_200_099_N.png,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.38103090000004,55.67831920000026,55.67831920000026,55.67831920000026,55.67831920000026,55.67831920000026,0.3071898999996847,45.27777777777778,0.9602560000002995,-0.018518518518518517,-0.3972222222222222,1,0,0,NextBu,52.03703703703704,1.7144296999995277,0.9322160019263255,57.398843200000556,58.33846420000009,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\NASALTIP_CFD_AF_245_143_N.png,0,17,17,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33846420000009,58.63693010000043,58.63693010000043,58.63693010000043,58.63693010000043,58.63693010000043,0.3071663000000626,49.44444444444444,1.1637180000006992,0.03611111111111111,-0.3787037037037037,1,0,0,NextBu,51.388888888888886,2.2282068000004074,0.7383529947565798,60.9392613,61.6861214999999,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_BF_214_308_N.png,0,18,18,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6861214999999,61.98385440000038,61.98385440000038,61.98385440000038,61.98385440000038,61.98385440000038,0.30720889999975043,48.05555555555556,0.850219100000686,0.023148148148148147,-0.3888888888888889,1,0,0,NextBu,52.59259259259259,1.3869727000001149,0.774595538969956,63.350084499999866,64.13075790000039,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_LF_224_176_N.png,0,19,19,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.13075790000039,64.42747959999997,64.42747959999997,64.42747959999997,64.42747959999997,64.42747959999997,0.30653699999948003,52.129629629629626,0.90488170000026,0.053703703703703705,-0.40555555555555556,1,0,0,NextBu,55.833333333333336,1.66476750000038,0.8014926667044222,66.05768320000061,66.86627649999991,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_136_M_M_N_A.png,0,20,20,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.86627649999991,67.16336970000066,67.16336970000066,67.16336970000066,67.16336970000066,67.16336970000066,0.3062958000000435,50.64814814814815,0.9696707000002789,0.04351851851851852,-0.4203703703703704,1,0,0,NextBu,53.888888888888886,1.6317871999999625,0.7628673643838388,68.7942434000006,69.56028530000003,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LCHEEK_CFD_AM_233_236_N.png,0,21,21,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.56028530000003,69.86360120000063,69.86360120000063,69.86360120000063,69.86360120000063,69.86360120000063,0.2992241000001741,67.4074074074074,65.75483329999952,0.05277777777777778,-0.3685185185185185,1,0,0,NextBu,54.44444444444444,66.53921249999985,0.5589663489793386,136.44493750000038,137.01125839999986,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\NASALTIP_CFD_BM_213_134_N.png,0,22,22,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.01125839999986,137.30926379999983,137.30926379999983,137.30926379999983,137.30926379999983,137.30926379999983,0.2991650000003574,70.37037037037037,27.98557239999991,0.000925925925925926,-0.4287037037037037,1,0,0,NextBu,64.16666666666666,28.760046299999885,0.5628686533507983,166.18736440000066,166.75370480000038,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LCHEEK_CFD_WF_002_004_N.png,0,23,23,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.75370480000038,167.04424840000047,167.04424840000047,167.04424840000047,167.04424840000047,167.04424840000047,0.30112819999976637,62.59259259259259,0.8919924000001629,-0.007407407407407408,-0.39444444444444443,1,0,0,NextBu,61.2037037037037,1.514732599999661,0.8897060231343563,168.52094410000063,169.41360309999982,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LCHEEK_035_M_F_N_A.png,0,24,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.41360309999982,169.71066359999986,169.71066359999986,169.71066359999986,169.71066359999986,169.71066359999986,0.30741800000032526,40.37037037037037,0.8504975999994713,-0.008333333333333333,-0.3990740740740741,1,0,0,NextBu,54.81481481481482,1.5200516000004427,0.9175392752687989,171.21608090000063,172.1414392000006,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\FOREHEAD_087_M_M_N_A.png,0,25,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.1414392000006,172.43922230000044,172.43922230000044,172.43922230000044,172.43922230000044,172.43922230000044,0.30651140000009036,44.53703703703704,0.7864236999994318,0.025,-0.39444444444444443,1,0,0,NextBu,60.64814814814815,1.755196099999921,0.7555700187503702,174.1803488000005,174.94099340000048,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LCHEEK_CFD_LF_224_176_N.png,0,26,26,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.94099340000048,175.23841290000018,175.23841290000018,175.23841290000018,175.23841290000018,175.23841290000018,0.3073812000002363,48.24074074074074,0.8301935999998022,0.013888888888888888,-0.4,1,0,0,NextBu,56.2037037037037,1.420851799999582,0.5669556527845288,176.6668950000003,177.23873640000056,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\FOREHEAD_CFD_LF_224_176_N.png,0,27,27,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.23873640000056,177.537327,177.537327,177.537327,177.537327,177.537327,0.30818749999980355,50.46296296296296,0.7587941000001592,0.030555555555555555,-0.40925925925925927,1,0,0,NextBu,42.96296296296296,1.305748499999936,0.8351471093975188,178.84083509999982,179.68293350000022,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_WF_002_004_N.png,0,28,28,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.68293350000022,179.98078309999983,179.98078309999983,179.98078309999983,179.98078309999983,179.98078309999983,0.3069465999997192,48.98148148148148,0.6902189000002181,0.04259259259259259,-0.39814814814814814,1,0,0,NextBu,60.83333333333334,1.3204003999999259,0.5483802538374173,181.24222360000022,181.79441730000053,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\NASALTIP_CFD_LF_224_176_N.png,0,29,29,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.79441730000053,182.09293789999992,182.09293789999992,182.09293789999992,182.09293789999992,182.09293789999992,0.30756620000011026,42.77777777777778,1.1261289000003671,0.06759259259259259,-0.39351851851851855,1,0,0,NextBu,61.66666666666667,1.7343204000007972,0.9899060297706772,183.7424302999998,184.7375873000001,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\NASALTIP_CFD_AF_237_223_N.png,0,30,30,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.7375873000001,185.03697770000053,185.03697770000053,185.03697770000053,185.03697770000053,185.03697770000053,0.3082107000000178,46.01851851851852,1.0363050000005387,-0.011111111111111112,-0.38055555555555554,1,0,0,NextBu,55.37037037037037,1.755295699999806,0.8424648460861064,186.75590210000064,187.6057176000004,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LCHEEK_CFD_LM_201_057_N.png,0,31,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.6057176000004,187.8982386000007,187.8982386000007,187.8982386000007,187.8982386000007,187.8982386000007,0.30145229999925505,36.66666666666667,0.7675660000004427,-0.040740740740740744,-0.40555555555555556,1,0,0,NextBu,53.148148148148145,1.4094078999996782,0.7935969226166831,189.26407110000036,190.06479620000027,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
