faceImages,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,ques_instr.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,slider_rad_therapy.started,text_rad_therapy.started,slider_surgery.started,text_surgery.started,image.started,mouse_6.started,slider_rad_therapy.response,slider_rad_therapy.rt,slider_surgery.response,slider_surgery.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,mouse_6.clicked_name,instrBlock.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,face_image.started,slider_treatment_surgery.started,NextBu.started,slider_treatment_radiation.started,text_treatment_surgery.started,text_treatment_radiation.started,mouse_5.started,slider_treatment_surgery.response,slider_treatment_surgery.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,slider_treatment_radiation.response,slider_treatment_radiation.rt,ITI,text.started,text.stopped,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
images\LIP_CFD_BF_214_308_N.png,1,46,141,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.06050380000033,427.3497342999999,427.3497342999999,427.3497342999999,427.3497342999999,427.3497342999999,0.3001001000002361,45.925925925925924,0.8951325999996698,0.006481481481481481,-0.40370370370370373,1,0,0,NextBu,62.129629629629626,1.891329300000507,0.7866124408506736,429.39634639999986,430.1878359000002,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_BF_224_002_N.png,1,47,142,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.1878359000002,430.48287979999986,430.48287979999986,430.48287979999986,430.48287979999986,430.48287979999986,0.3066131999994468,39.62962962962963,0.722458799999913,0.024074074074074074,-0.4111111111111111,1,0,0,NextBu,59.72222222222222,1.3239745000000767,0.6374668242902295,431.84505609999997,432.48942590000024,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_BM_213_134_N.png,1,48,143,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.48942590000024,432.7865535000001,432.7865535000001,432.7865535000001,432.7865535000001,432.7865535000001,0.3058850999996139,44.907407407407405,0.8624537999994573,0.03888888888888889,-0.44074074074074077,1,0,0,NextBu,61.38888888888889,1.557669299999361,0.7843814137080316,434.40326129999994,435.19021689999954,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_BM_234_172_N.png,1,49,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.19021689999954,435.4831127999996,435.4831127999996,435.4831127999996,435.4831127999996,435.4831127999996,0.30199589999938325,39.166666666666664,0.9179177000005438,0.058333333333333334,-0.3990740740740741,1,0,0,NextBu,62.40740740740741,2.124715400000241,0.6163575613350736,437.5989943000004,438.2185331999999,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_LF_224_176_N.png,1,50,145,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.2185331999999,438.5168900999997,438.5168900999997,438.5168900999997,438.5168900999997,438.5168900999997,0.3077204000001075,46.2037037037037,1.0985314999998081,0.012962962962962963,-0.4,1,0,0,NextBu,60.92592592592593,1.9797100999994655,0.9893053796894453,440.5347677,441.53091289999975,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_LM_201_057_N.png,1,51,146,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.53091289999975,441.8290186000004,441.8290186000004,441.8290186000004,441.8290186000004,441.8290186000004,0.3078697999999349,52.31481481481482,0.9222581999993054,-0.009259259259259259,-0.4,1,0,0,NextBu,59.25925925925925,1.6322393999998894,0.9088751101466507,443.86101210000015,444.77462360000027,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_LM_203_026_N.png,1,52,147,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.77462360000027,445.07244850000006,445.07244850000006,445.07244850000006,445.07244850000006,445.07244850000006,0.30695100000048114,62.5,0.7513126999992892,0.009259259259259259,-0.4462962962962963,1,0,0,NextBu,61.85185185185185,1.4563912000003256,0.8743337655551903,446.5624909999997,447.4409384999999,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_WF_002_004_N.png,1,53,148,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.4409384999999,447.73829490000026,447.73829490000026,447.73829490000026,447.73829490000026,447.73829490000026,0.30672820000017964,61.66666666666667,1.1010207999997874,-0.011111111111111112,-0.4046296296296296,1,0,0,NextBu,56.574074074074076,1.8379321000002165,0.7925664033570037,450.09716109999954,450.89203480000015,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_WF_200_099_N.png,1,54,149,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.89203480000015,451.19066810000004,451.19066810000004,451.19066810000004,451.19066810000004,451.19066810000004,0.30789420000019163,72.77777777777777,3.4512673999997787,0.037037037037037035,-0.3990740740740741,1,0,0,NextBu,51.01851851851852,1.1461871000001338,0.8658207236326622,454.8130583000002,455.6898321999997,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_WF_250_167_N.png,1,55,150,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.6898321999997,455.98839990000033,455.98839990000033,455.98839990000033,455.98839990000033,455.98839990000033,0.3076528999999937,60.092592592592595,0.8252282000003106,0.049074074074074076,-0.41759259259259257,1,0,0,NextBu,61.85185185185185,1.393195900000137,0.9584179190865789,457.4096582000002,458.3708641000003,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
