14.8734 	EXP 	slider_2: markerPos = 1.7740740740740741
14.8815 	EXP 	slider_2: markerPos = 1.8
14.8928 	EXP 	slider_2: markerPos = 1.825925925925926
14.9035 	EXP 	slider_2: markerPos = 1.8444444444444446
14.9128 	EXP 	slider_2: markerPos = 1.8518518518518519
14.9228 	EXP 	slider_2: markerPos = 1.8555555555555556
14.9323 	EXP 	slider_2: markerPos = 1.862962962962963
14.9410 	EXP 	slider_2: markerPos = 1.8703703703703705
14.9501 	EXP 	slider_2: markerPos = 1.885185185185185
14.9603 	EXP 	slider_2: markerPos = 1.9185185185185185
14.9691 	EXP 	slider_2: markerPos = 1.9666666666666666
14.9786 	EXP 	slider_2: markerPos = 2.014814814814815
14.9879 	EXP 	slider_2: markerPos = 2.1074074074074076
14.9976 	EXP 	slider_2: markerPos = 2.148148148148148
15.0047 	EXP 	slider_2: markerPos = 2.1555555555555554
15.0155 	EXP 	slider_2: markerPos = 2.159259259259259
15.0258 	EXP 	slider_2: markerPos = 2.162962962962963
15.0330 	EXP 	slider_2: markerPos = 2.162962962962963
15.0436 	EXP 	slider_2: markerPos = 2.162962962962963
15.0531 	EXP 	slider_2: markerPos = 2.162962962962963
15.0604 	EXP 	slider_2: markerPos = 2.162962962962963
15.0712 	EXP 	slider_2: markerPos = 2.162962962962963
15.0807 	EXP 	slider_2: markerPos = 2.162962962962963
15.0880 	EXP 	slider_2: markerPos = 2.162962962962963
15.0991 	EXP 	slider_2: markerPos = 2.162962962962963
15.1082 	EXP 	slider_2: markerPos = 2.162962962962963
15.1155 	EXP 	slider_2: markerPos = 2.162962962962963
15.1266 	EXP 	slider_2: markerPos = 2.162962962962963
15.1377 	EXP 	slider_2: markerPos = 2.162962962962963
15.1467 	EXP 	slider_2: markerPos = 2.162962962962963
15.1570 	EXP 	slider_2: markerPos = 2.162962962962963
15.1649 	EXP 	slider_2: markerPos = 2.162962962962963
15.1753 	EXP 	slider_2: markerPos = 2.162962962962963
15.1836 	EXP 	slider_2: markerPos = 2.162962962962963
15.1921 	EXP 	slider_2: markerPos = 2.162962962962963
15.1996 	EXP 	slider_2: markerPos = 2.162962962962963
15.2098 	EXP 	slider_2: markerPos = 2.162962962962963
15.2200 	EXP 	slider_2: markerPos = 2.162962962962963
15.2270 	EXP 	slider_2: markerPos = 2.162962962962963
15.2388 	EXP 	slider_2: markerPos = 2.162962962962963
15.2474 	EXP 	slider_2: markerPos = 2.162962962962963
15.2547 	EXP 	slider_2: markerPos = 2.162962962962963
15.2659 	EXP 	slider_2: markerPos = 2.162962962962963
15.2757 	EXP 	slider_2: markerPos = 2.162962962962963
15.2837 	EXP 	slider_2: markerPos = 2.162962962962963
15.2945 	EXP 	slider_2: markerPos = 2.162962962962963
15.3036 	EXP 	slider_2: markerPos = 2.162962962962963
15.3110 	EXP 	slider_2: markerPos = 2.162962962962963
15.3215 	EXP 	slider_2: markerPos = 2.162962962962963
15.3306 	EXP 	slider_2: markerPos = 2.162962962962963
